NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,BSTAR,INCLINATION,MEAN_ANOMALY,ARG_OF_PERICENTER,RA_OF_ASC_NODE,TLE_LINE1,TLE_LINE2,A_KM,HP_KM,HA_KM
25544,2023-11-22 09:05:47.983776+00:00,15.49527244,7.22e-05,0.00028411,51.643,172.7453,332.5473,265.0063,1 25544U 98067A   23326.37902759  .00015524  00000-0  28411-3 0  9994,2 25544  51.6430 265.0063 0000722 332.5473 172.7453 15.49527244426320,6796.245060175959,417.61737128261484,418.5987490693042
25544,2023-11-22 19:29:37.195584+00:00,15.49535756,5.81e-05,0.00025909,51.6438,60.7343,342.7208,262.862,1 25544U 98067A   23326.81223606  .00014119  00000-0  25909-3 0  9998,2 25544  51.6438 262.8620 0000581 342.7208  60.7343 15.49535756426392,6796.220171133895,417.6883107419526,418.47803152583765
25544,2023-11-22 20:51:17.349120+00:00,15.49566109,0.000105,0.000427,51.6402,31.6511,328.4414,262.5865,1 25544U 98067A   23326.86895080  .00023616  00000-0  42700-3 0  9994,2 25544  51.6402 262.5865 0001050 328.4414  31.6511 15.49566109426393,6796.131420980711,417.28082718150745,418.70801477991427
25544,2023-11-22 21:18:14.114304+00:00,15.49569765,4.89e-05,0.00049383,51.643,149.9978,314.5551,262.4949,1 25544U 98067A   23326.88766336  .00027400  00000-0  49383-3 0  9996,2 25544  51.6430 262.4949 0000489 314.5551 149.9978 15.49569765426402,6796.120731275388,417.6514009716284,418.31606157914666
25544,2023-11-23 02:16:28.999776+00:00,15.49573439,6.29e-05,0.00040161,51.643,231.3101,309.3946,261.4666,1 25544U 98067A   23327.09478009  .00022187  00000-0  40161-3 0  9999,2 25544  51.6430 261.4666 0000629 309.3946 231.3101 15.49573439426433,6796.109988982571,417.54551366426404,418.4004643008784
25544,2023-11-23 05:12:07.283808+00:00,15.4958649,6.88e-05,0.0004738,51.6433,163.719,337.8524,260.8647,1 25544U 98067A   23327.21675097  .00026283  00000-0  47380-3 0  9990,2 25544  51.6433 260.8647 0000688 337.8524 163.7190 15.49586490426450,6796.0718299181835,417.4672601762859,418.40239966008176
25544,2023-11-23 08:18:31.529664+00:00,15.49598018,5.86e-05,0.00052397,51.6432,165.7726,338.4061,260.223,1 25544U 98067A   23327.34619826  .00029136  00000-0  52397-3 0  9996,2 25544  51.6432 260.2230 0000586 338.4061 165.7726 15.49598018426479,6796.038124310972,417.50287647688765,418.29937214505753
25544,2023-11-23 11:16:10.080768+00:00,15.49595723,7.51e-05,0.00042965,51.6432,132.425,340.386,259.6101,1 25544U 98067A   23327.46956112  .00023791  00000-0  42965-3 0  9992,2 25544  51.6432 259.6101 0000751 340.3860 132.4250 15.49595723426496,6796.04483440678,417.39745143971595,418.4182173738445
25544,2023-11-23 20:18:35.567136+00:00,15.49617534,7.88e-05,0.00044696,51.643,72.9393,342.6291,257.745,1 25544U 98067A   23327.84624499  .00024790  00000-0  44696-3 0  9997,2 25544  51.6430 257.7450 0000788 342.6291  72.9393 15.49617534426551,6795.981064313685,417.30854100581746,418.3795876215536
25544,2023-11-23 21:37:08.824512+00:00,15.49621434,0.0001018,0.00042783,51.6405,31.219,328.8738,257.4777,1 25544U 98067A   23327.90079658  .00023710  00000-0  42783-3 0  9991,2 25544  51.6405 257.4777 0001018 328.8738  31.2190 15.49621434426558,6795.969661813828,417.14083210225544,418.52449152540066
25544,2023-11-23 21:56:37.349088+00:00,15.49621142,7.74e-05,0.00044802,51.6428,94.0043,341.5873,257.4078,1 25544U 98067A   23327.91432117  .00024854  00000-0  44802-3 0  9999,2 25544  51.6428 257.4078 0000774 341.5873  94.0043 15.49621142426568,6795.9705155378015,417.3075074198987,418.3595236557039
25544,2023-11-24 07:31:13.135008+00:00,15.49645527,8.2e-05,0.00047622,51.6429,156.4642,346.6354,255.4325,1 25544U 98067A   23328.31334647  .00026475  00000-0  47622-3 0  9997,2 25544  51.6429 255.4325 0000820 346.6354 156.4642 15.49645527426622,6795.899221738559,417.20495800237677,418.31948547474167
25544,2023-11-24 11:32:55.139136+00:00,15.49654351,0.0001062,0.00047133,51.6406,28.7256,331.3674,254.6037,1 25544U 98067A   23328.48119374  .00026206  00000-0  47133-3 0  9992,2 25544  51.6406 254.6037 0001062 331.3674  28.7256 15.49654351426642,6795.873423696734,417.0147019391379,418.4581454543313
25544,2023-11-24 12:13:56.871264+00:00,15.49652396,8.32e-05,0.00045277,51.6431,172.6917,346.4532,254.4591,1 25544U 98067A   23328.50968601  .00025151  00000-0  45277-3 0  9995,2 25544  51.6431 254.4591 0000832 346.4532 172.6917 15.49652396426658,6795.879139356919,417.1767222125254,418.30755650131323
25544,2023-11-24 20:50:05.439264+00:00,15.4967694,0.0001022,0.00050042,51.6407,28.8231,331.2701,252.6882,1 25544U 98067A   23328.86811851  .00027880  00000-0  50042-3 0  9995,2 25544  51.6407 252.6882 0001022 331.2701  28.8231 15.49676940426704,6795.807383111649,416.97585159709524,418.36491462620324
25544,2023-11-24 21:18:38.264832+00:00,15.49673859,7.52e-05,0.00046024,51.6429,129.326,341.4354,252.5856,1 25544U 98067A   23328.88794288  .00025595  00000-0  46024-3 0  9997,2 25544  51.6429 252.5856 0000752 341.4354 129.3260 15.49673859426710,6795.816390544832,417.1683451522631,418.19043593740116
25544,2023-11-25 01:28:34.646304+00:00,15.49684688,7.57e-05,0.00046799,51.6427,19.1118,340.6083,251.7267,1 25544U 98067A   23329.06151211  .00026045  00000-0  46799-3 0  9991,2 25544  51.6427 251.7267 0000757 340.6083  19.1118 15.49684688426732,6795.784731639433,417.133290735248,418.162172543618
25544,2023-11-25 05:16:44.199264+00:00,15.4969696,8.88e-05,0.0005035,51.6431,187.2116,337.0347,250.9439,1 25544U 98067A   23329.21995601  .00028075  00000-0  50350-3 0  9990,2 25544  51.6431 250.9439 0000888 337.0347 187.2116 15.49696960426761,6795.748854526058,417.0083920277757,418.21531702434095
25544,2023-11-25 06:41:59.212320+00:00,15.49715476,8.52e-05,0.00089789,51.6431,172.2368,322.5156,250.6519,1 25544U 98067A   23329.27915755  .00050600  00000-0  89789-3 0  9995,2 25544  51.6431 250.6519 0000852 322.5156 172.2368 15.49715476426773,6795.694724014871,416.9787308243849,418.13671720535785
25544,2023-11-25 13:51:33.011424+00:00,15.49722137,9.93e-05,0.00058742,51.6409,28.9302,331.1632,249.1751,1 25544U 98067A   23329.57746541  .00032880  00000-0  58742-3 0  9998,2 25544  51.6409 249.1751 0000993 331.1632  28.9302 15.49722137426812,6795.675251210079,416.8634406576339,418.2130617625253
25544,2023-11-25 21:58:20.269632+00:00,15.49734544,7.6e-05,0.00048104,51.6427,201.6871,245.6365,247.4965,1 25544U 98067A   23329.91551238  .00026834  00000-0  48104-3 0  9996,2 25544  51.6427 247.4965 0000760 245.6365 201.6871 15.49734544426876,6795.638980888529,416.9855123259813,418.0184494510768
25544,2023-11-26 02:17:24.309600+00:00,15.49747519,6.79e-05,0.00049231,51.6429,108.3301,263.3833,246.6053,1 25544U 98067A   23330.09542025  .00027488  00000-0  49231-3 0  9999,2 25544  51.6429 246.6053 0000679 263.3833 108.3301 15.49747519426904,6795.6010506073135,417.0026292959774,417.92547191864924
25544,2023-11-26 05:54:25.483392+00:00,15.49759421,5.39e-05,0.00050451,51.6437,240.2967,252.8003,245.86,1 25544U 98067A   23330.24612828  .00028195  00000-0  50451-3 0  9997,2 25544  51.6437 245.8600 0000539 252.8003 240.2967 15.49759421426920,6795.5662575307715,417.0629765094909,417.7955385520527
25544,2023-11-26 11:31:32.288448+00:00,15.49784051,9.79e-05,0.00044213,51.6407,25.4153,334.6788,244.7042,1 25544U 98067A   23330.48023482  .00024664  00000-0  44213-3 0  9991,2 25544  51.6407 244.7042 0000979 334.6788  25.4153 15.49784051426952,6795.4942581490295,416.69197926115703,418.0225370369035
25544,2023-11-26 13:00:39.000384+00:00,15.49779187,2.93e-05,0.00051485,51.6437,15.1003,330.4675,244.3943,1 25544U 98067A   23330.54211806  .00028805  00000-0  51485-3 0  9997,2 25544  51.6437 244.3943 0000293 330.4675  15.1003 15.49779187426964,6795.508476633426,417.1723682350603,417.5705850317918
25544,2023-11-26 22:47:08.630016+00:00,15.4980752,8.55e-05,0.00044548,51.6418,126.5751,332.8755,242.3791,1 25544U 98067A   23330.94940544  .00024875  00000-0  44548-3 0  9994,2 25544  51.6418 242.3791 0000855 332.8755 126.5751 15.49807520427030,6795.42565442235,416.70764552889705,417.86966331580334
25544,2023-11-27 00:44:13.999776+00:00,15.4981268,9.16e-05,0.00045899,51.6423,220.8665,332.5497,241.9768,1 25544U 98067A   23331.03071759  .00025651  00000-0  45899-3 0  9991,2 25544  51.6423 241.9768 0000916 332.5497 220.8665 15.49812680427049,6795.410571130335,416.65111152201916,417.89603073865055
25544,2023-11-27 05:14:30.565248+00:00,15.49852699,6.72e-05,0.0014085,51.6429,181.8269,339.4942,241.0459,1 25544U 98067A   23331.21840932  .00080329  00000-0  14085-2 0  9993,2 25544  51.6429 241.0459 0000672 339.4942 181.8269 15.49852699427076,6795.293593688473,416.6999499589774,417.6132374179688
25544,2023-11-27 06:42:51.912864+00:00,15.49820584,0.0001085,0.00021649,51.643,320.4634,183.4325,240.7391,1 25544U 98067A   23331.27976751  .00011842  00000-0  21649-3 0  9997,2 25544  51.6430 240.7391 0001085 183.4325 320.4634 15.49820584427086,6795.387466963153,416.51316742298786,417.9877665033191
25544,2023-11-27 10:44:20.347872+00:00,15.49829499,9.94e-05,0.0003773,51.6403,22.1851,337.9095,239.9148,1 25544U 98067A   23331.44745773  .00021005  00000-0  37730-3 0  9994,2 25544  51.6403 239.9148 0000994 337.9095  22.1851 15.49829499427119,6795.361407779487,416.54894885555495,417.89986670342114
25544,2023-11-27 12:14:29.999616+00:00,15.49847848,6.82e-05,0.0005526,51.6432,120.1752,229.5208,239.5981,1 25544U 98067A   23331.51006944  .00031035  00000-0  55260-3 0  9994,2 25544  51.6432 239.5981 0000682 229.5208 120.1752 15.49847848427115,6795.307773124246,416.7073331341189,417.6342131143738
25544,2023-11-27 21:34:17.984064+00:00,15.49850064,9.83e-05,0.00040017,51.6402,20.8517,339.2432,237.6799,1 25544U 98067A   23331.89881926  .00022326  00000-0  40017-3 0  9993,2 25544  51.6402 237.6799 0000983 339.2432  20.8517 15.49850064427175,6795.301295764075,416.49631764670175,417.8322738814495
25544,2023-11-27 21:47:20.347296+00:00,15.49851154,0.0001044,0.00040826,51.6427,67.0212,343.6292,237.6307,1 25544U 98067A   23331.90787439  .00022789  00000-0  40826-3 0  9990,2 25544  51.6427 237.6307 0001044 343.6292  67.0212 15.49851154427186,6795.298109703589,416.4516805809362,417.8705388262415
25544,2023-11-28 04:25:22.973088+00:00,15.49868543,0.0001284,0.00044548,51.6429,298.9925,214.9817,236.2594,1 25544U 98067A   23332.18429367  .00024930  00000-0  44548-3 0  9999,2 25544  51.6429 236.2594 0001284 214.9817 298.9925 15.49868543427221,6795.247282313389,416.23777256234007,417.9827920644384
25544,2023-11-28 05:18:33.110784+00:00,15.49864609,0.0001025,0.00040226,51.6402,21.0491,339.0456,236.0825,1 25544U 98067A   23332.22121656  .00022457  00000-0  40226-3 0  9995,2 25544  51.6402 236.0825 0001025 339.0456  21.0491 15.49864609427220,6795.2587811636095,416.4252671385402,417.81829518867835
25544,2023-11-28 05:56:01.932576+00:00,15.4986837,0.0001108,0.00041911,51.6426,161.051,344.3658,235.9491,1 25544U 98067A   23332.24724459  .00023423  00000-0  41911-3 0  9993,2 25544  51.6426 235.9491 0001108 344.3658 161.0510 15.49868370427235,6795.247787981174,416.35787452626664,417.8637014360829
25544,2023-11-28 18:05:53.490912+00:00,15.4989044,0.0001074,0.00040563,51.6432,102.3238,352.9445,233.4378,1 25544U 98067A   23332.75409133  .00022671  00000-0  40563-3 0  9994,2 25544  51.6432 233.4378 0001074 352.9445 102.3238 15.49890440427317,6795.183279561424,416.3164768771994,417.7760822456494
25544,2023-11-28 22:42:53.025120+00:00,15.49898748,0.0001004,0.00040549,51.643,103.8175,345.4293,232.4849,1 25544U 98067A   23332.94644705  .00022670  00000-0  40549-3 0  9994,2 25544  51.6430 232.4849 0001004 345.4293 103.8175 15.49898748427346,6795.158996498547,416.3397625352991,417.7042304617953
25544,2023-11-29 00:24:31.504320+00:00,15.49901655,0.0001007,0.00040407,51.6429,138.7307,344.61,232.135,1 25544U 98067A   23333.01703130  .00022590  00000-0  40407-3 0  9995,2 25544  51.6429 232.1350 0001007 344.6100 138.7307 15.49901655427356,6795.150499816059,416.32922816072823,417.6977714713903
25544,2023-11-29 05:06:12.807936+00:00,15.49910046,8.01e-05,0.00039993,51.6433,144.3757,351.1642,231.1653,1 25544U 98067A   23333.21264824  .00022361  00000-0  39993-3 0  9993,2 25544  51.6433 231.1653 0000801 351.1642 144.3757 15.49910046427380,6795.125974453253,416.44468486269943,417.5332640438064
25544,2023-11-29 12:30:22.684032+00:00,15.49977932,0.0001362,0.0011648,51.6422,91.0706,326.7044,229.6349,1 25544U 98067A   23333.52109588  .00066526  00000-0  11648-2 0  9999,2 25544  51.6422 229.6349 0001362 326.7044  91.0706 15.49977932427434,6794.92756419216,415.86509505791764,417.7160333264037
25544,2023-11-29 14:06:30.388608+00:00,15.49930125,9.55e-05,0.00041302,51.6431,81.3873,349.0691,229.306,1 25544U 98067A   23333.58785172  .00023126  00000-0  41302-3 0  9994,2 25544  51.6431 229.3060 0000955 349.0691  81.3873 15.49930125427445,6795.067288096222,416.2813591702088,417.57921702223575
25544,2023-11-29 21:59:18.903264+00:00,15.49949661,0.000106,0.00043094,51.6417,118.7978,344.9414,227.6788,1 25544U 98067A   23333.91619101  .00024169  00000-0  43094-3 0  9997,2 25544  51.6417 227.6788 0001060 344.9414 118.7978 15.49949661427493,6795.01019002104,416.1529189408975,417.5934611011826
25544,2023-11-30 02:49:34.662720+00:00,15.49963452,9.44e-05,0.00042181,51.6413,150.7066,358.514,226.6872,1 25544U 98067A   23334.11776230  .00023658  00000-0  42181-3 0  9995,2 25544  51.6413 226.6872 0000944 358.5140 150.7066 15.49963452427521,6794.969883640751,416.1914384837346,417.47432879776716
25544,2023-11-30 05:54:31.369824+00:00,15.49978262,0.0001091,0.00053591,51.6422,152.98,353.3684,226.0493,1 25544U 98067A   23334.24619641  .00030221  00000-0  53591-3 0  9992,2 25544  51.6422 226.0493 0001091 353.3684 152.9800 15.49978262427541,6794.9265997372695,416.0482732452383,417.53092622930126
25544,2023-11-30 12:15:38.242656+00:00,15.49998792,0.0001156,0.00063084,51.6413,186.2241,357.9062,224.7392,1 25544U 98067A   23334.51085929  .00035707  00000-0  63084-3 0  9990,2 25544  51.6413 224.7392 0001156 357.9062 186.2241 15.49998792427589,6794.866599625542,415.9441130466257,417.5150862044593
25544,2023-11-30 13:18:18.317088+00:00,15.4999485,0.0001078,0.00051978,51.6423,71.7567,355.3671,224.5224,1 25544U 98067A   23334.55437867  .00029312  00000-0  51978-3 0  9990,2 25544  51.6423 224.5224 0001078 355.3671  71.7567 15.49994850427594,6794.878120245662,416.00863238429974,417.47360810702594
25544,2023-11-30 16:30:52.231392+00:00,15.49994401,9.11e-05,0.00046332,51.6426,98.4937,355.2987,223.8583,1 25544U 98067A   23334.68810453  .00026067  00000-0  46332-3 0  9992,2 25544  51.6426 223.8583 0000911 355.2987  98.4937 15.49994401427613,6794.879432465511,416.1234189492134,417.3614459818082
25544,2023-11-30 21:12:23.319072+00:00,15.49998542,8.54e-05,0.00043434,51.6428,103.8408,1.5392,222.8885,1 25544U 98067A   23334.88360323  .00024407  00000-0  43434-3 0  9996,2 25544  51.6428 222.8885 0000854   1.5392 103.8408 15.49998542427643,6794.867330257027,416.15004858702287,417.31061192703055
25544,2023-12-01 03:37:51.646080+00:00,15.49996725,0.0001539,0.00028416,51.6431,157.6201,2.4337,221.5671,1 25544U 98067A   23335.15129220  .00015792  00000-0  28416-3 0  9996,2 25544  51.6431 221.5671 0001539   2.4337 157.6201 15.49996725427689,6794.872640492559,415.6899095931876,417.7813713919304
25544,2023-12-01 04:29:26.907072+00:00,15.50004394,0.0001112,0.0003627,51.6391,7.4659,352.6313,221.3912,1 25544U 98067A   23335.18711698  .00020300  00000-0  36270-3 0  9993,2 25544  51.6391 221.3912 0001112 352.6313   7.4659 15.50004394427695,6794.850227686742,415.95764034142394,417.4688150320617
25544,2023-12-01 05:06:26.687232+00:00,15.50032099,0.0001021,0.001033,51.6421,147.6364,355.9322,221.2609,1 25544U 98067A   23335.21280888  .00059007  00000-0  10330-2 0  9993,2 25544  51.6421 221.2609 0001021 355.9322 147.6364 15.50032099427699,6794.769260810214,415.93851486868607,417.326006751744
25544,2023-12-01 08:03:56.080800+00:00,15.50011613,0.0001037,0.00035462,51.6423,104.3112,7.4772,220.6499,1 25544U 98067A   23335.33606575  .00019842  00000-0  35462-3 0  9998,2 25544  51.6423 220.6499 0001037   7.4772 104.3112 15.50011613427719,6794.829130183791,415.98750640299113,417.39675396459097
25544,2023-12-01 17:06:12.805344+00:00,15.50025017,0.0001042,0.00034279,51.6422,44.7278,9.8014,218.7838,1 25544U 98067A   23335.71264821  .00019172  00000-0  34279-3 0  9995,2 25544  51.6422 218.7838 0001042   9.8014  44.7278 15.50025017427773,6794.789957473703,415.94494036013475,417.3609745872718
25544,2023-12-01 21:30:41.750784+00:00,15.50035416,9.18e-05,0.0003907,51.639,7.0658,353.0318,217.8782,1 25544U 98067A   23335.89631656  .00021931  00000-0  39070-3 0  9998,2 25544  51.6390 217.8782 0000918 353.0318   7.0658 15.50035416427797,6794.759567157435,415.9988082291711,417.2463260857012
25544,2023-12-02 02:48:44.254368+00:00,15.50041295,9.24e-05,0.00034663,51.6421,145.173,8.1785,216.7785,1 25544U 98067A   23336.11717887  .00019404  00000-0  34663-3 0  9990,2 25544  51.6421 216.7785 0000924   8.1785 145.1730 15.50041295427838,6794.742386360651,415.97755216415135,417.23322055715107
25544,2023-12-02 11:41:45.642912+00:00,15.50073145,0.0001301,0.0005353,51.6412,56.9965,3.2675,214.9466,1 25544U 98067A   23336.48733383  .00030290  00000-0  53530-3 0  9999,2 25544  51.6412 214.9466 0001301   3.2675  56.9965 15.50073145427892,6794.649309769682,415.62832589448135,417.3962936448834
25544,2023-12-02 12:59:04.946208+00:00,15.50065326,0.0001042,0.00031008,51.6389,6.241,353.8566,214.6828,1 25544U 98067A   23336.54102947  .00017320  00000-0  31008-3 0  9997,2 25544  51.6389 214.6828 0001042 353.8566   6.2410 15.50065326427894,6794.672159266151,415.8271544271556,417.2431641051462
25544,2023-12-02 13:17:21.382944+00:00,15.50071598,8.39e-05,0.00040875,51.6422,68.6039,2.3704,214.6131,1 25544U 98067A   23336.55371971  .00022998  00000-0  40875-3 0  9992,2 25544  51.6422 214.6131 0000839   2.3704  68.6039 15.50071598427901,6794.653830559022,415.9467591026387,417.08690201540594
25544,2023-12-02 18:05:56.315328+00:00,15.50078623,0.0001327,0.00037426,51.6408,108.1454,1.8606,213.6248,1 25544U 98067A   23336.75412402  .00021019  00000-0  37426-3 0  9990,2 25544  51.6408 213.6248 0001327   1.8606 108.1454 15.50078623427931,6794.633301501762,415.5946536626525,417.3979493408715
25544,2023-12-02 20:43:16.120128+00:00,15.50078931,0.0001014,0.00025486,51.6391,3.8959,356.2022,213.086,1 25544U 98067A   23336.86338102  .00014156  00000-0  25486-3 0  9993,2 25544  51.6391 213.0860 0001014 356.2022   3.8959 15.50078931427942,6794.632401441305,415.80642571579847,417.1843771668109
25544,2023-12-03 00:25:16.483296+00:00,15.5008733,9.32e-05,0.00038522,51.6416,137.5324,3.4521,212.316,1 25544U 98067A   23337.01755189  .00021657  00000-0  38522-3 0  9998,2 25544  51.6416 212.3160 0000932   3.4521 137.5324 15.50087330427975,6794.6078573751,415.83759992279283,417.104114827408
25544,2023-12-03 02:00:03.789216+00:00,15.50089461,0.0001326,0.00038174,51.6426,142.9017,5.6465,211.9904,1 25544U 98067A   23337.08337719  .00021458  00000-0  38174-3 0  9992,2 25544  51.6426 211.9904 0001326   5.6465 142.9017 15.50089461427983,6794.60163007316,415.56366589701247,417.3655942493069
25544,2023-12-03 02:54:36.963360+00:00,15.50087782,0.0001077,0.00024229,51.6391,2.8091,357.2891,211.8078,1 25544U 98067A   23337.12126115  .00013439  00000-0  24229-3 0  9999,2 25544  51.6391 211.8078 0001077 357.2891   2.8091 15.50087782427998,6794.6065365196255,415.7377573956419,417.20131564360963
25544,2023-12-03 09:46:50.738880+00:00,15.50104594,0.0001391,0.00036782,51.6412,151.4629,7.1799,210.3871,1 25544U 98067A   23337.40753170  .00020668  00000-0  36782-3 0  9996,2 25544  51.6412 210.3871 0001391   7.1799 151.4629 15.50104594428039,6794.55740816531,415.4752852298352,417.36553110078603
25544,2023-12-03 10:38:47.826240+00:00,15.50099036,0.0001128,0.00027868,51.6391,2.6033,357.495,210.21,1 25544U 98067A   23337.44360910  .00015536  00000-0  27868-3 0  9999,2 25544  51.6391 210.2100 0001128 357.4950   2.6033 15.50099036428048,6794.573649763053,415.67022185536007,417.2030776707461
25544,2023-12-03 12:29:06.156096+00:00,15.5010964,7.84e-05,0.00038462,51.6419,49.4844,18.368,209.8257,1 25544U 98067A   23337.52021014  .00021640  00000-0  38462-3 0  9992,2 25544  51.6419 209.8257 0000784  18.3680  49.4844 15.50109640428059,6794.54266281896,415.87297067419513,416.93835496372503
25544,2023-12-03 19:55:47.821440+00:00,15.50152267,0.0001103,0.00049306,51.6391,357.5354,2.564,208.2936,1 25544U 98067A   23337.83041460  .00027934  00000-0  49306-3 0  9994,2 25544  51.6391 208.2936 0001103   2.5640 357.5354 15.50152267428100,6794.418102024223,415.53167770757045,417.03052634087635
25544,2023-12-03 20:15:48.788352+00:00,15.50134285,0.0001289,-6.9692e-05,51.6416,70.2714,7.4404,208.2263,1 25544U 98067A   23337.84431468 -.00004448  00000-0 -69692-4 0  9994,2 25544  51.6416 208.2263 0001289   7.4404  70.2714 15.50134285428107,6794.470646715041,415.4578394486798,417.2094539814025
25544,2023-12-04 01:17:59.684928+00:00,15.50148145,0.0001187,0.00044481,51.6419,155.185,14.3718,207.1799,1 25544U 98067A   23338.05416302  .00025143  00000-0  44481-3 0  9999,2 25544  51.6419 207.1799 0001187  14.3718 155.1850 15.50148145428131,6794.430146713455,415.48664785504025,417.0996455718696
25544,2023-12-04 08:57:54.514368+00:00,15.50179,0.0001103,0.00045807,51.6413,151.0955,2.0102,205.6006,1 25544U 98067A   23338.37354762  .00025938  00000-0  45807-3 0  9990,2 25544  51.6413 205.6006 0001103   2.0102 151.0955 15.50179000428188,6794.339988162887,415.4535724621928,416.9524038635809
25544,2023-12-04 10:37:55.507584+00:00,15.50162995,0.0001016,0.00022563,51.6415,172.6144,8.3332,205.257,1 25544U 98067A   23338.44300356  .00012516  00000-0  22563-3 0  9990,2 25544  51.6415 205.2570 0001016   8.3332 172.6144 15.50162995428194,6794.386754524334,415.5594448300744,416.94006421859376
25544,2023-12-04 14:29:47.169888+00:00,15.50171078,0.0001182,0.00028379,51.6389,354.3735,5.7267,204.4602,1 25544U 98067A   23338.60401817  .00015871  00000-0  28379-3 0  9990,2 25544  51.6389 204.4602 0001182   5.7267 354.3735 15.50171078428213,6794.363136023278,415.4230423006002,417.0292297459555
25544,2023-12-04 16:29:14.144064+00:00,15.50161098,0.0001105,5.1547e-05,51.6407,98.7044,4.6157,204.0474,1 25544U 98067A   23338.68696926  .00002505  00000-0  51547-4 0  9999,2 25544  51.6407 204.0474 0001105   4.6157  98.7044 15.50161098428233,6794.392297582217,415.5045172333348,417.00607793109975
25544,2023-12-04 20:41:06.725760+00:00,15.50176685,0.0001222,0.0002468,51.639,355.503,4.597,203.1826,1 25544U 98067A   23338.86188340  .00013742  00000-0  24680-3 0  9997,2 25544  51.6390 203.1826 0001222   4.5970 355.5030 15.50176685428256,6794.346752507154,415.379483333998,417.04002168031093
25544,2023-12-05 00:23:11.979168+00:00,15.501945,0.0001285,0.00056578,51.6402,143.2048,358.1544,202.4175,1 25544U 98067A   23339.01611087  .00032187  00000-0  56578-3 0  9999,2 25544  51.6402 202.4175 0001285 358.1544 143.2048 15.50194500428283,6794.2946981706455,415.28463130193086,417.03076503936063
25544,2023-12-05 09:03:45.624096+00:00,15.50188492,0.0001241,0.000231,51.6388,353.71,6.3905,200.627,1 25544U 98067A   23339.37761139  .00012837  00000-0  23100-3 0  9997,2 25544  51.6388 200.6270 0001241   6.3905 353.7100 15.50188492428344,6794.31225306645,415.33207891584425,417.01842721705543
25544,2023-12-05 14:05:20.020992+00:00,15.50199867,0.0001156,0.00026943,51.6407,76.8411,12.7831,199.5862,1 25544U 98067A   23339.58703728  .00015059  00000-0  26943-3 0  9997,2 25544  51.6407 199.5862 0001156  12.7831  76.8411 15.50199867428372,6794.279016321501,415.3565976672153,416.92743497578795
25544,2023-12-05 17:15:55.538784+00:00,15.50185475,0.0001902,-2.3662e-05,51.6407,108.6377,0.096,198.9321,1 25544U 98067A   23339.71939281 -.00001814  00000-0 -23662-4 0  9999,2 25544  51.6407 198.9321 0001902   0.0960 108.6377 15.50185475428394,6794.321068542081,414.89178867484407,417.47634840931823
25544,2023-12-05 21:26:23.999712+00:00,15.50204994,0.0001232,0.00024837,51.6388,353.758,6.3424,198.0716,1 25544U 98067A   23339.89333333  .00013846  00000-0  24837-3 0  9994,2 25544  51.6388 198.0716 0001232   6.3424 353.7580 15.50204994428411,6794.264035813396,415.2899824841843,416.9640891426079
25544,2023-12-06 01:15:16.945344+00:00,15.50211833,0.00012,0.00025711,51.641,153.7619,13.9694,197.2798,1 25544U 98067A   23340.05227946  .00014354  00000-0  25711-3 0  9993,2 25544  51.6410 197.2798 0001200  13.9694 153.7619 15.50211833428440,6794.244053165468,415.29174387908915,416.92236245184813
25544,2023-12-06 11:40:35.230368+00:00,15.50224296,0.0001458,0.00025175,51.6416,61.5007,11.2264,195.1287,1 25544U 98067A   23340.48651887  .00014051  00000-0  25175-3 0  9993,2 25544  51.6416 195.1287 0001458  11.2264  61.5007 15.50224296428517,6794.2076383157755,415.08004284210983,417.06123378944267
25544,2023-12-06 14:35:20.772384+00:00,15.5022853,0.0001226,0.00025819,51.6412,15.0071,15.4614,194.5256,1 25544U 98067A   23340.60787931  .00014425  00000-0  25819-3 0  9997,2 25544  51.6412 194.5256 0001226  15.4614  15.0071 15.50228530428532,6794.195267370598,415.22529903081886,416.8912357103791
25544,2023-12-06 18:04:19.116192+00:00,15.50232848,0.0001231,0.00025805,51.6409,104.6954,16.1973,193.8065,1 25544U 98067A   23340.75299903  .00014420  00000-0  25805-3 0  9990,2 25544  51.6409 193.8065 0001231  16.1973 104.6954 15.50232848428554,6794.182651051348,415.2092871670038,416.8820149356925
25544,2023-12-06 21:25:09.000192+00:00,15.50237217,0.0001189,0.00025939,51.6411,162.4311,17.3164,193.1153,1 25544U 98067A   23340.89246528  .00014499  00000-0  25939-3 0  9994,2 25544  51.6411 193.1153 0001189  17.3164 162.4311 15.50237217428571,6794.169885780065,415.2250589806454,416.8407125794838
25544,2023-12-06 22:11:39.509376+00:00,15.50234848,0.0001408,0.00023353,51.6386,349.4516,10.6502,192.9599,1 25544U 98067A   23340.92476284  .00013005  00000-0  23353-3 0  9992,2 25544  51.6386 192.9599 0001408  10.6502 349.4516 15.50234848428570,6794.176807477285,415.08318738279286,416.99642757177844
25544,2023-12-07 05:05:36.352320+00:00,15.50245044,0.0001459,0.00024974,51.641,152.5505,12.9146,191.5311,1 25544U 98067A   23341.21222630  .00013946  00000-0  24974-3 0  9993,2 25544  51.6410 191.5311 0001459  12.9146 152.5505 15.50245044428627,6794.147017132018,415.01875108221884,417.0012831818176
